u_location,u_name,u_quantity,u_special,u_type,u_upper,u_website
内蒙古,内蒙古师范大学,本科,——,师范,内蒙古自治区教育厅,www.imnu.edu.cn
内蒙古,内蒙古财经学院,本科,——,财经,内蒙古自治区教育厅,www.imfec.edu.cn
内蒙古,呼伦贝尔学院,本科,——,综合,内蒙古自治区教育厅,www.hlbrc.cn
内蒙古,内蒙古农业大学,本科,——,农业,内蒙古自治区教育厅,www.imau.edu.cn
内蒙古,内蒙古民族大学,本科,——,综合,内蒙古自治区教育厅,http://china.imun.edu.cn
内蒙古,内蒙古科技大学包头师范学院,其它,——,综合,——,www.bttc.cn
内蒙古,内蒙古科技大学,本科,——,综合,内蒙古自治区教育厅,www.imust.cn
内蒙古,集宁师范高等专科学校,高职专科,——,综合,——,www.jntc.nm.cn
山西,太原工业学院,本科,——,工科,山西省教育厅,www.tit.edu.cn
山西,山西大同大学,本科,——,综合,山西省教育厅,www.sxdtdx.edu.cn
山西,长治学院,本科,——,师范,山西省教育厅,www.czc.edu.cn
山西,吕梁高等专科学校,高职专科,——,师范,——,www.llhc.sx.cn
山西,太原大学,高职专科,——,工科,山西省教育厅,www.sxtyu.com
山西,山西警官高等专科学校,高职专科,——,政法,山西省教育厅,www.sxpu.com.cn
山西,山西大学商务学院,独立学院,——,财经,山西省教育厅,www.sdsy.sxu.edu.cn
山西,山西农业大学信息学院,独立学院,——,农业,山西省教育厅,www.cisau.com.cn
山西,山西建筑职业技术学院,高职专科,——,工科,山西省教育厅,www.sxatc.com
山西,山西工程职业技术学院,高职专科,——,工科,山西省教育厅,www.sxgy.cn
山西,晋城职业技术学院,高职专科,——,工科,山西省教育厅,www.sxjczy.com.cn
海南,海南外国语职业学院,高职专科,——,综合,海南省教育厅,www.hnflvc.com
内蒙古,河套大学,高职专科,——,师范,内蒙古自治区教育厅,www.hetaodaxue.com
内蒙古,内蒙古民族高等专科学校,高职专科,——,综合,——,http://www.imnc.edu.cn
内蒙古,包头职业技术学院,高职专科,——,工科,内蒙古自治区教育厅,www.btzyjsxy.cn
内蒙古,内蒙古建筑职业技术学院,高职专科,——,工科,内蒙古自治区教育厅,www.imaa.edu.cn
内蒙古,兴安职业技术学院,高职专科,——,师范,内蒙古自治区教育厅,www.nmxzy.cn
